time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1667776755033653000,19.820653076171876,2.5854414236791032,0.672933227421562,-0.3183625861113239,1.7657892757088614,-0.6215152347788754,0.24397702427560422,-1.4428248433684057
1667776755043705000,19.830705078125,2.781493403854304,0.6872701652698685,-0.31271154085225045,1.9770765657047684,-0.610407705848269,0.2393191500827732,-1.4203596674529222
1667776755053756000,19.840755859375,2.943071515206803,0.699137194565958,-0.31144105807689026,2.136932871630011,-0.5967141184818178,0.24113029774885406,-1.3948756236094448
1667776755063807000,19.850806884765625,3.067669597307967,0.7062346663826847,-0.3191077732433979,2.232562973355503,-0.5798127859225644,0.2514358886338376,-1.367657051928197
1667776755073858000,19.860858154296874,-3.12518988223585,0.7094768097964995,-0.3370232234753424,2.2675709517310203,-0.5579947596137886,0.26776849479309267,-1.3346940210705418
1667776755083910000,19.870909912109376,-3.0660127149031973,0.7122045934949911,-0.35964199347142967,2.2634312630143767,-0.5321596502683951,0.28324613076930805,-1.2933115765733216
1667776755093961000,19.8809609375,-3.0348643508920525,0.7170089802571941,-0.3790857736997945,2.2457580186415496,-0.5070706304449157,0.291670092133294,-1.2477865860904422
1667776755104012000,19.891011962890627,-3.023373817431992,0.725036244898799,-0.38993054293708584,2.2360619290349515,-0.4873193528831441,0.2911983792901173,-1.2047301845928529
1667776755114063400,19.9010634765625,-3.01934930788121,0.7354049959203902,-0.3913747118001819,2.2444109289127288,-0.474235230664773,0.2847914711042011,-1.1691797742767014
1667776755124115200,19.911115234375,-3.0136019259976656,0.7461199843873926,-0.3873269497036551,2.266116004849013,-0.465248502093586,0.27717605661011874,-1.1408255301467818
1667776755134166300,19.921166259765624,-3.004269868499102,0.7558230587478205,-0.3826618901977675,2.290034181348297,-0.4569294465803954,0.2711399283381036,-1.1157153952311742
1667776755144217300,19.93121728515625,-2.994803300493901,0.7643953630823047,-0.3787654354280594,2.3108133963673896,-0.4486491879439726,0.2663651475067761,-1.0922614631794805
1667776755154268200,19.94126806640625,-2.984730448809338,0.7725578465600871,-0.3732996053650842,2.334671080966733,-0.44185088844753173,0.26185772852984057,-1.0721139773485793
1667776755164319200,19.9513193359375,-2.972247189519033,0.7807139881104213,-0.364448981401332,2.3671033539352075,-0.43754505500301694,0.25732655630608176,-1.0567456247333624
1667776755174371300,19.961371337890625,-2.9584596766265885,0.7884304224883845,-0.3529450440619297,2.4056102027605335,-0.4357242260138442,0.2528867359739195,-1.0463208322757729
1667776755184422100,19.971422119140627,-2.9458312805931137,0.7947385877944663,-0.3410782154410223,2.4432257732542926,-0.4359694624805657,0.24897140654912195,-1.0407842316445168
1667776755194473200,19.98147314453125,-2.936134842720498,0.799067048418726,-0.33038103501652416,2.4754410284151693,-0.4381252255077749,0.2457368040484442,-1.0403007241363318
1667776755204524300,19.991524169921874,-2.929154859202344,0.8012563268544106,-0.32146973341545093,2.5011327843945677,-0.4420436993600737,0.24339870060014437,-1.0448938426640049
1667776755214576000,20.001576171875,-2.9236325959908194,0.8011238561998473,-0.31499085297817564,2.5195813349309946,-0.44738816642472157,0.242538801949501,-1.0544355250385302
1667776755224627200,20.011627197265625,-2.9190110249816996,0.7982752175432853,-0.31212275898276653,2.5282351169039017,-0.45369211067242093,0.24392530499849907,-1.0687748357980935
1667776755234678300,20.02167822265625,-2.9158734583308976,0.7921357829768422,-0.3140008179494074,2.5237588201424677,-0.46078743267981137,0.2481921816960685,-1.0883821525570505
1667776755244729300,20.031729248046876,-2.915124689101971,0.781742274214496,-0.32130135109326485,2.5032820320076232,-0.46915334556531735,0.25600709548211575,-1.1152592144143965
1667776755254780400,20.041780517578125,-2.9189636916241826,0.7666569873013981,-0.3332996114258859,2.4661472786440894,-0.47936931306664415,0.2671206557251298,-1.1507893323571177
1667776755264832300,20.051832275390623,-2.928950789336205,0.7483526790125822,-0.34715017066738274,2.4175004016666706,-0.4910437029707738,0.2798769007308183,-1.192421906158892
1667776755274883300,20.06188330078125,-2.93652249873898,0.7308331669120487,-0.3575552369321545,2.377246133064365,-0.5027342534280632,0.29205375443549697,-1.2335833278001056
1667776755284934400,20.071934326171874,-2.932633816280422,0.7177356926340442,-0.3605669402769464,2.3646500313921037,-0.5139914050419636,0.3010977804266905,-1.269497200664404
1667776755294985200,20.081985107421875,-2.9174333394392016,0.7095829894473699,-0.35640797628377774,2.381314864996096,-0.5253140671223007,0.3057948562207001,-1.299720209312652
1667776755305037300,20.092037353515625,-2.896789731573635,0.7061850935808048,-0.34670522389238595,2.4198100861830216,-0.5364713361382959,0.3054449752088264,-1.32316147613142
1667776755315088400,20.10208837890625,-2.871034464601373,0.7084691943928452,-0.33173979007683985,2.4797568459553814,-0.5461472934882444,0.29957186444480166,-1.3362371134019182
1667776755325139200,20.11213916015625,-2.8481948173399902,0.7170373816019899,-0.31374778049554375,2.5481646670649676,-0.5514197377913791,0.2887145583363707,-1.33336025351248
1667776755335190300,20.122190185546874,-2.8446664204177035,0.7282788404030625,-0.3030132502080679,2.5823424356095273,-0.5475885787596364,0.2791767092747324,-1.3123288867239942
1667776755345242400,20.132242431640623,-2.865765081301331,0.735270341793281,-0.30814518448567996,2.554924528878319,-0.5363811343666746,0.2769824541288684,-1.285122200019747
1667776755355293200,20.142293212890625,-2.9122060317896277,0.7333918908292913,-0.3265549256904816,2.473030716905234,-0.5262310783044193,0.2803194404220646,-1.2694797935383078
1667776755365344300,20.15234423828125,-2.980818292255151,0.7220269091941938,-0.3583502576139897,2.3378625204620045,-0.5160477976446395,0.2897529774435051,-1.2625494149497791
1667776755375395300,20.162395263671876,-3.0471412890645695,0.7049065477106801,-0.39739358490709764,2.1834056721988864,-0.5026535044350547,0.30417847012808,-1.2545343425892956
1667776755385446400,20.1724462890625,-3.0883650843587525,0.6861656554676347,-0.43447677681680774,2.050874572877049,-0.48725504887473525,0.32091930038033906,-1.2454476288190097
1667776755395498200,20.182498291015627,-3.090121698665909,0.6668506874859231,-0.4657351290484665,1.9590745235380462,-0.47098736982837375,0.34142631649280364,-1.2412367315816206
1667776755405549300,20.19254931640625,-3.0548869576642756,0.6563047046394871,-0.47666631512790164,1.947742074791873,-0.4630687595823364,0.3572404302282089,-1.2481428112519837
1667776755415600400,20.202600341796874,-3.0019855590017777,0.6667041843937068,-0.45117999876368137,2.054345732453111,-0.47636601368226333,0.353578232426726,-1.2671256025901718
1667776755425651200,20.212651123046875,-2.9458689231542237,0.6773177856845626,-0.4219710559556435,2.1744308847729577,-0.49271182960414533,0.34701010188033055,-1.2880806725196987
1667776755435703300,20.222703369140625,-2.9023728012015075,0.6847566361117544,-0.3980511202933278,2.271746149852166,-0.5069746479181022,0.34005933574779884,-1.305559734384713
